necesito imprimir comprobante de cbu	42
extender monto extraccion tarjeta debito	287
descuento % gastronomia miramar	311
solicité que no me envien más mensajes de la aplicacion de sorpresas santander rio y me siguen llegando	320
estoy en el exterior y olvidé hacer el aviso para poder usar la tarjeta de debito  puedo hacerlo ahora?	304
como gestiono un prestamo personal?	223
para habilitar un pago con la tarjeta visa	283
queria consultar acerca de un pago que no desaparece del listado una vez que ya es abonado	129
querer alto pagar servicio debitar automatico tarjeta amex	132
reponer priority pass no llegar	293
que es sorpresa santander rio	320
limite tarjeta credito	303
mande todo lo que me pidieron y no me contestaron por el robo de mi casa	270
cual es la tasa para un credito prendario?	258
tengo un cobro y no se que es.	115
requisitos tarjeta universidades online	359
cómo se hace un traspaso del ccredito a favor de la cuenta corriente?	85
monto saldo deposito	50
queria consultar la tasa para un credito personal. osea cual seria el cft?	224
quiero un paquete	39
quiero verificar mi saldo	50
cuanto cuesta una transferencia internacional	31
domingo llamar	147
presentar sumar titular	38
necesito llamar exterior	147
como funciona la compra protegida con american express	311
necesito saber la tna del super prestamo personal	258
estoy interesado en saber sobre el prestamo hipotecario	225
me ayudás a autorizar un pago?	283
quiero asesoramiento para invertir	178
operación de compra no autorizada  que es eso?	283
puntos de extra chash?	296
son fijas las cuotas del credito	219
quiero abrir una supercuenta y salgo observada en el sistema financiero	244
quiero comprar un auto más barato pero ya saque el préstamo por otro en garantía	255
que datos de la factura necesito para adherir al debito?	132
no se debitó la primera cuota del plan de bienes personales y quiero saber por que	129
como se cual es mi clave banelco?	288
hay alguna diferencia entre depositar los dolares en tu cuenta sueldo o en la caja de ahorro en doalres?	53
quiero renobar la tarjeta que se me vencio	316
quisiera solicitar un credito	223
transferir autoservicio	83
solicito rectificar domicilio ya que no corresponde a mis datos actuales	103
te consulto sobre los reqisitos para obtener un credito personal	248
cual es el plazo de otorgamiento del préstamo hipotecario?	243
olvide mi usuario de home bankie	1
consulta porque no me llegaron los plasticos	293
un fideicomiso es apto para solicitar un préstamo hipotecario?	228
de que esta compuesta la uva ?	108
yo no pedi ninguna poliza de nada	264
me rechazaron la tarjeta y yo pagué el mínimo cuando puedo usarla?	279
necesito detener un debito automatico	292
la tassación demora mucho?	216
impuesto adherir debito automatico reintegrar promocion	312
necesito saber como cancelar el préstamo que tengo	246
quieronumero llamar	147
no puedo pagar ninguna cosa x home bankin que hago	117
me gustaría saber si puedo solicitar un préstamo.	248
no puedo obtener mi clave..ya lo hice. pero no me deja	1
estoy en el exterior y no recuerdo mi pin	288
no soy cliente.pero me interesa sacar un préstamo	248
ustedes tienen seguro para el hogar	261
pagar el resumen sin factura	342
nesecito abrir caja ahorro pesoss	39
anul transf no gravar significar snp	115
quiero que me reenvien resumenes anteriores de mi cuenta	138
que beneficio tiene la super cuenta universidad	359
concurso santander rio	143
querer ver margen tarjeta	303
querer pagar facturar luz	132
facilitarme telefono pedir informacion	147
necesito sacar un prestamo personal	223
pagar tarjeta debitaron repetir	112
que diferencia hay entre el paquete de infinity y el gold??	39
debitar pagar amex	38
necesito recuperar clave home banking acceder cajero automatico encontrar exterior	1
me robaron la tarjeta con el documento y la billetera	294
aplica para restaurantes de la pcia de san luis?	311
pedir chequera	44
necesito ver el resumen de tarjeta	138
cual es el tipo de cambio?	166
cuando voy a recibir las tarjetas de credito?	293
cancelar cuenta	41
hicieron un doble pago de mi tarjeta de credito	350
que es echeq	59
beneficios de tarjeta visa debito infinity	311
bloqueo pin cajero	288
algun numero atencion cliente	147
el debito automatico del servicio no se hizo en tiempo y forma por lo que me genera intereses en las proximas facturas.	129
como extender extracciones	287
las tarjetas adicionales tienen los mismos beneficios	311
mi cuenta esta adherida a los puntos super club? yo utilizo mucho la tarjeta de debito y no veo que me sumen puntos	323
numero de telefono para consultas	147
necesito numerar llamar reclamo	135
pedir reposición tarjeta no llegar	293
como se determina el monto para el préstamo prendario	251
quisira dar de alta mi tarjeta	301
cual seria el promedio del aumento mensual en la cuota de un prestamo personal?	219
cual es telefono para consultar por un credito hipotecario	225
estoy llamando a la sucursal hace horas atienden sale la grabacion indico con quien quiero hablar y despues de un rato de sonar levantan y cortan	29
quiero consultar como tengo que hacer para solicitar unaa nueva tarjeta de debito. ya que esta deteriorada la que tengo hoy en dia.	316
estoy intentando desde ayer imprimir un comprobante de una factura que pague el mes pasado pero me sale error	117
necesito retirar las tarjetas pero no se que sucursal	293
llego adeudo cuota prestamo	193
hoy cargué combustible y me pasaron dos veces el gasto. cómo hago para que lo modifiquen?	112
quisiera obtener información préstamo personal	225
en el ccredito hipotecario  como es el ajuste de cuotas?	219
puedo cargar la solicitud de un credito hipotecario y despues arrepentirme?	227
tardar reponer tarjeta debito	293
como puedo ver el saldo de mi tarjeta recargable	313
consumir resumir no saber	115
tube problema sucursal banco reclamo	135
veo un producto parecido pero no es el que quiero.	332
cuales son las ventajas de los préstamos de santander ?	222
como poder realizar pagar tarjeta	342
crear clave pueedo validacion	1
donde pago el open credit en online banking?	199
como cancelo las cuotas que me quedaron pendientes?	101
perdi mi targeta de devito que debo hacer??	294
para saber si estoy apto para acceder a un préstamo hipotecario	248
en que condiciones se emiten los bonos internacionales?	158
deber tarjeta american express	342
pei que es	115
quiero operar con home banking	3
no quedo tema limite tarjeta credito explicar	303
quiero habilitar una tarjeta adicional de ccredito me podrías pasar el número de telefono para llamar	301
baja debito tarjeta	345
donde dejo mi curriculum	102
quiero poder sacar mas plata del cajero	287
sobre un gasto desconocido	112
dar de baja una tarjeta por telefono	338
puedo ampliar el límite para una compra?	302
consideran la antiguedad en el banco y el tipo de cliente al otorgar un prestamo prendario	221
costo caja ahorro	96
si trabajo en negro puedo tener una cuenta de ahorro	39
cargar sube	132
cual es el telefono para habilitar tarjetas	301
necesito hacer un pago vep y no puedo hacerlo no me da la opcion que necesito.	129
abonar erróneamente cantidad dinero tarjeta	350
cómo me suscribo a las promociones?	311
para autorizar las tarjetas a operar en el exterior	304
envié un pago al exterior y todavía no llegue cuanto demora?	35
cuenta la página con un simulador para préstamos personales?	251
sí pido un peso cuantosestaría abonando por mes?	251
queria deshabilitar la compensación de cuentas	85
cómo funciona el deposito sin sobre?	110
hoy vence una factura de epec y queria saber si la tengo que pagar o ya está en debito automatico	93
estoy en condiciones de solicitar otro prestamo?	218
puedo comprar una propiedad en otra provincia con el préstamo hipotecario?	211
que porcentaje de la propiedad me presta el banco en un préstamo hipotecario?	245
queria hacer una consulta por un préstamo	225
banco cobro comision no corresponde reclamar	97
me hicieron debitos directos y yo no tengo nada que ver con ellos.	112
me realizaron una transferencia y nunca la recibi	77
cuanto es la comisión de mantenimiento?	96
consulta sobre obtener tarjetas de credito platinum	40
que benficio hay para el check in	284
como cambio mis limites de extraccion?	287
aplica la sorpresa santander para comprar online en swatch??	311
cual es el número de asistencia al viajero?	282
olvidar cerrar online banking entrar	0
quiero hacer una extración de los dolares divisa de mi cuenta	165
abrir cuenta plan sueldo	72
intentar generar clave	1
olvidar clave	1
querer agregar personar	38
quiero ingresar y me pide que cierre secion anterior. desde donde?	0
tengo mi cuenta bloqueada para realizar operaciones por homebanking	51
hice el pago de la tarjeta de ccredito y todavía no se me liberó el límite.	279
que hago en caso de que la tarjeta tenga los números borrosos ?	316
quiero consultar sobre super fondo de inversiones	173
como puedo cambiar mi numero de cel	103
quiero saber si tengo deudas	99
quiero eliminar un debito de mi tarjeta de credito	292
me figura una compra que no hice yo	112
tenia un chat y se me cerro la ventana	29
me quedé sin conexión cuando estaba haciendo el canje por la aplicacion y no sé si se terminó de hacer	328
mail diciendome faltaba abonar tarjeta	193
cuál es el margen de mi tarjeta	303
se puede pedir el préstamo hipotecario en un plazo menor a aaños?	242
cobro comision servicio cuenta	97
tienen mail	29
tarjeta viajar exterior	289
quiero ingresar al home banking	3
intereses de prestamo	258
me llamaron x telefono a casa . sabes algo?	146
puedo solicitar un préstamo hipotecario para remodelar un inmueble?	228
quisiera obtener informacion sobre plazos fijos	183
necesecito rechazar cargo tarjeta visa debitaronon	112
quisiera averiguar mi codigo iban y codigo swift	34
queria saber como realizo la baja de la tarjeta american express	338
como puedo hacer para adquirir la tarjeta	337
si mi consulta es si usted me puede decir que domicilio mio le figura a ustedes?	103
queria consultar tramitar	118
poner metrogas tarjeta	132
quise comprar entradas en la web de santander pero no encuentro el botón	354
cuanto tiempo tardan en abonarme el siniestro?	270
el credito puedo usarlo para lo que quiera?	228
como adherir debito automatico	87
como cambio mi sucursal	65
cómo puedo hacer para enviarles mi currículum?	102
quisiera saber los pasos a seguir para pedir una nueva tarjeta	316
que día es el vencimiento de mi tarjeta de ccredito?	341
hice una compra x internet y la compra fue rechazada	283
quiero ampliar el límite del descubierto	57
como se si el local donde voy a comprar tiene el rubro de la promo?	311
querría saber si califico para el préstamo	248
por donde pido la inclusión de empresas en la póliza?	268
necesitaría realizar un reclamo por un premio de superclub que estoy esperando hace rato y no me llegue	326
qué es lo que tengo que hacer para estar al día con el banco?	192
como funciona e stoken	5
tenía más de 56.000 en un fondo común de inversiones	172
como averiguo condiciones de un credito personal	225
respecto al límite de la tarjeta donde lo miro?	303
a donde llamo para pasarme a advantage?	299
para solicitar la impresion de una chequera pago diferido de cheques en pesos.	44
recien descubro que se puede retirar dinero del cajero sin utilizar la tarjeta . pero me pide una clave de digitos . la obtengo en la sucursal?	295
